Gene_1_ENSG|Gene_2_ENSG|DB_or_Algorithm|Supporting_PMID(s)
ENSG00000165588|ENSG00000275410|(HuRI)|32296183
ENSG00000165609|ENSG00000165609|(HuRI)|32296183
ENSG00000165626|ENSG00000173545|(HuRI)|32296183
ENSG00000165626|ENSG00000175376|(HuRI)|32296183
ENSG00000165626|ENSG00000177504|(HuRI)|32296183
ENSG00000165626|ENSG00000179933|(HuRI)|32296183
ENSG00000165626|ENSG00000182872|(HuRI)|32296183
ENSG00000165626|ENSG00000185238|(HuRI)|32296183
ENSG00000165626|ENSG00000196504|(HuRI)|32296183
ENSG00000165626|ENSG00000197256|(HuRI)|32296183
ENSG00000165626|ENSG00000198258|(HuRI)|32296183
ENSG00000165626|ENSG00000198586|(HuRI)|32296183
ENSG00000165626|ENSG00000234127|(HuRI)|32296183
ENSG00000165626|ENSG00000268988|(HuRI)|32296183
ENSG00000165626|ENSG00000273899|(HuRI)|32296183
ENSG00000165630|ENSG00000166068|(HuRI)|32296183
ENSG00000165630|ENSG00000167110|(HuRI)|32296183
ENSG00000165630|ENSG00000167625|(HuRI)|32296183
ENSG00000165630|ENSG00000171444|(HuRI)|32296183
ENSG00000165630|ENSG00000171960|(HuRI)|32296183
ENSG00000165630|ENSG00000174015|(HuRI)|32296183
ENSG00000165630|ENSG00000176155|(HuRI)|32296183
ENSG00000165630|ENSG00000176903|(HuRI)|32296183
ENSG00000165630|ENSG00000177674|(HuRI)|32296183
ENSG00000165630|ENSG00000179562|(HuRI)|32296183
ENSG00000165630|ENSG00000182195|(HuRI)|32296183
ENSG00000165630|ENSG00000183092|(HuRI)|32296183
ENSG00000165630|ENSG00000183690|(HuRI)|32296183
ENSG00000165630|ENSG00000184507|(HuRI)|32296183
ENSG00000165630|ENSG00000185811|(HuRI)|32296183
ENSG00000165630|ENSG00000185963|(HuRI)|32296183
ENSG00000165630|ENSG00000186628|(HuRI)|32296183
ENSG00000165630|ENSG00000187796|(HuRI)|32296183
ENSG00000165630|ENSG00000188191|(HuRI)|32296183
ENSG00000165630|ENSG00000196155|(HuRI)|32296183
ENSG00000165630|ENSG00000196859|(HuRI)|32296183
ENSG00000165630|ENSG00000197079|(HuRI)|32296183
ENSG00000165630|ENSG00000197256|(HuRI)|32296183
ENSG00000165630|ENSG00000197978|(HuRI)|32296183
ENSG00000165630|ENSG00000204713|(HuRI)|32296183
ENSG00000165630|ENSG00000204889|(HuRI)|32296183
ENSG00000165630|ENSG00000215271|(HuRI)|32296183
ENSG00000165630|ENSG00000243335|(HuRI)|32296183
ENSG00000165630|ENSG00000269335|(HuRI)|32296183
ENSG00000165633|ENSG00000188581|(HuRI)|32296183
ENSG00000165633|ENSG00000197191|(HuRI)|32296183
ENSG00000165633|ENSG00000205439|(HuRI)|32296183
ENSG00000165633|ENSG00000212938|(HuRI)|32296183
ENSG00000165633|ENSG00000221880|(HuRI)|32296183
ENSG00000165643|ENSG00000167123|(HuRI)|32296183
ENSG00000165643|ENSG00000172349|(HuRI)|32296183
ENSG00000165643|ENSG00000173065|(HuRI)|32296183
ENSG00000165643|ENSG00000184033|(HuRI)|32296183
ENSG00000165643|ENSG00000186977|(HuRI)|32296183
ENSG00000165643|ENSG00000196843|(HuRI)|32296183
ENSG00000165643|ENSG00000222047|(HuRI)|32296183
ENSG00000165643|ENSG00000248746|(HuRI)|32296183
ENSG00000165643|ENSG00000256762|(HuRI)|32296183
ENSG00000165643|ENSG00000268651|(HuRI)|32296183
ENSG00000165646|ENSG00000166091|(HuRI)|32296183
ENSG00000165646|ENSG00000173250|(HuRI)|32296183
ENSG00000165646|ENSG00000180871|(HuRI)|32296183
ENSG00000165646|ENSG00000182544|(HuRI)|32296183
ENSG00000165646|ENSG00000182685|(HuRI)|32296183
ENSG00000165646|ENSG00000214736|(HuRI)|32296183
ENSG00000165655|ENSG00000175325|(HuRI)|32296183
ENSG00000165655|ENSG00000184351|(HuRI)|32296183
ENSG00000165655|ENSG00000186930|(HuRI)|32296183
ENSG00000165655|ENSG00000196843|(HuRI)|32296183
ENSG00000165655|ENSG00000212899|(HuRI)|32296183
ENSG00000165669|ENSG00000268988|(HuRI)|32296183
ENSG00000165671|ENSG00000183323|(HuRI)|32296183
ENSG00000165671|ENSG00000186930|(HuRI)|32296183
ENSG00000165671|ENSG00000197191|(HuRI)|32296183
ENSG00000165672|ENSG00000175691|(HuRI)|32296183
ENSG00000165675|ENSG00000165675|(HuRI)|32296183
ENSG00000165675|ENSG00000181481|(HuRI)|32296183
ENSG00000165675|ENSG00000185247|(HuRI)|32296183
ENSG00000165675|ENSG00000188566|(HuRI)|32296183
ENSG00000165675|ENSG00000198939|(HuRI)|32296183
ENSG00000165675|ENSG00000221867|(HuRI)|32296183
ENSG00000165678|ENSG00000167476|(HuRI)|32296183
ENSG00000165678|ENSG00000215712|(HuRI)|32296183
ENSG00000165685|ENSG00000166292|(HuRI)|32296183
ENSG00000165685|ENSG00000168591|(HuRI)|32296183
ENSG00000165685|ENSG00000168824|(HuRI)|32296183
ENSG00000165685|ENSG00000168899|(HuRI)|32296183
ENSG00000165685|ENSG00000169826|(HuRI)|32296183
ENSG00000165685|ENSG00000169896|(HuRI)|32296183
ENSG00000165685|ENSG00000170075|(HuRI)|32296183
ENSG00000165685|ENSG00000170128|(HuRI)|32296183
ENSG00000165685|ENSG00000171135|(HuRI)|32296183
ENSG00000165685|ENSG00000171517|(HuRI)|32296183
ENSG00000165685|ENSG00000171840|(HuRI)|32296183
ENSG00000165685|ENSG00000172005|(HuRI)|32296183
ENSG00000165685|ENSG00000174599|(HuRI)|32296183
ENSG00000165685|ENSG00000176087|(HuRI)|32296183
ENSG00000165685|ENSG00000176410|(HuRI)|32296183
ENSG00000165685|ENSG00000179029|(HuRI)|32296183
ENSG00000165685|ENSG00000180089|(HuRI)|32296183
ENSG00000165685|ENSG00000184502|(HuRI)|32296183
ENSG00000165685|ENSG00000184811|(HuRI)|32296183
ENSG00000165685|ENSG00000187713|(HuRI)|32296183
ENSG00000165685|ENSG00000189058|(HuRI)|32296183
ENSG00000165685|ENSG00000189143|(HuRI)|32296183
ENSG00000165685|ENSG00000197753|(HuRI)|32296183
ENSG00000165685|ENSG00000198471|(HuRI)|32296183
ENSG00000165685|ENSG00000198523|(HuRI)|32296183
ENSG00000165685|ENSG00000204979|(HuRI)|32296183
ENSG00000165685|ENSG00000205060|(HuRI)|32296183
ENSG00000165685|ENSG00000213316|(HuRI)|32296183
ENSG00000165685|ENSG00000214160|(HuRI)|32296183
ENSG00000165685|ENSG00000235169|(HuRI)|32296183
ENSG00000165695|ENSG00000242689|(HuRI)|32296183
ENSG00000165698|ENSG00000172638|(HuRI)|32296183
ENSG00000165698|ENSG00000188581|(HuRI)|32296183
ENSG00000165699|ENSG00000166889|(HuRI)|32296183
ENSG00000165699|ENSG00000167987|(HuRI)|32296183
ENSG00000165699|ENSG00000168453|(HuRI)|32296183
ENSG00000165699|ENSG00000173065|(HuRI)|32296183
ENSG00000165699|ENSG00000173480|(HuRI)|32296183
ENSG00000165699|ENSG00000174791|(HuRI)|32296183
ENSG00000165699|ENSG00000175513|(HuRI)|32296183
ENSG00000165699|ENSG00000187033|(HuRI)|32296183
ENSG00000165699|ENSG00000187634|(HuRI)|32296183
ENSG00000165699|ENSG00000196417|(HuRI)|32296183
ENSG00000165699|ENSG00000196843|(HuRI)|32296183
ENSG00000165699|ENSG00000198466|(HuRI)|32296183
ENSG00000165699|ENSG00000204438|(HuRI)|32296183
ENSG00000165699|ENSG00000206538|(HuRI)|32296183
ENSG00000165699|ENSG00000240583|(HuRI)|32296183
ENSG00000165704|ENSG00000165704|(HuRI)|32296183
ENSG00000165704|ENSG00000172421|(HuRI)|32296183
ENSG00000165714|ENSG00000196553|(HuRI)|32296183
ENSG00000165724|ENSG00000166886|(HuRI)|32296183
ENSG00000165724|ENSG00000172785|(HuRI)|32296183
ENSG00000165724|ENSG00000174943|(HuRI)|32296183
ENSG00000165724|ENSG00000178498|(HuRI)|32296183
ENSG00000165724|ENSG00000179168|(HuRI)|32296183
ENSG00000165724|ENSG00000181472|(HuRI)|32296183
ENSG00000165724|ENSG00000183873|(HuRI)|32296183
ENSG00000165724|ENSG00000184402|(HuRI)|32296183
ENSG00000165724|ENSG00000185002|(HuRI)|32296183
ENSG00000165724|ENSG00000186838|(HuRI)|32296183
ENSG00000165724|ENSG00000188191|(HuRI)|32296183
ENSG00000165724|ENSG00000188342|(HuRI)|32296183
ENSG00000165724|ENSG00000188493|(HuRI)|32296183
ENSG00000165724|ENSG00000188997|(HuRI)|32296183
ENSG00000165724|ENSG00000196873|(HuRI)|32296183
ENSG00000165724|ENSG00000198883|(HuRI)|32296183
ENSG00000165724|ENSG00000215271|(HuRI)|32296183
ENSG00000165724|ENSG00000275023|(HuRI)|32296183
ENSG00000165730|ENSG00000169071|(HuRI)|32296183
ENSG00000165730|ENSG00000172530|(HuRI)|32296183
ENSG00000165730|ENSG00000197381|(HuRI)|32296183
ENSG00000165752|ENSG00000185359|(HuRI)|32296183
ENSG00000165775|ENSG00000168476|(HuRI)|32296183
ENSG00000165775|ENSG00000169379|(HuRI)|32296183
ENSG00000165775|ENSG00000170006|(HuRI)|32296183
ENSG00000165775|ENSG00000170786|(HuRI)|32296183
ENSG00000165775|ENSG00000175514|(HuRI)|32296183
ENSG00000165775|ENSG00000185862|(HuRI)|32296183
ENSG00000165775|ENSG00000203667|(HuRI)|32296183
ENSG00000165775|ENSG00000213593|(HuRI)|32296183
ENSG00000165775|ENSG00000243772|(HuRI)|32296183
ENSG00000165782|ENSG00000188026|(HuRI)|32296183
ENSG00000165792|ENSG00000168101|(HuRI)|32296183
ENSG00000165792|ENSG00000176903|(HuRI)|32296183
ENSG00000165792|ENSG00000184507|(HuRI)|32296183
ENSG00000165794|ENSG00000169379|(HuRI)|32296183
ENSG00000165794|ENSG00000174417|(HuRI)|32296183
ENSG00000165794|ENSG00000175514|(HuRI)|32296183
ENSG00000165794|ENSG00000179029|(HuRI)|32296183
ENSG00000165794|ENSG00000180871|(HuRI)|32296183
ENSG00000165794|ENSG00000181704|(HuRI)|32296183
ENSG00000165794|ENSG00000187021|(HuRI)|32296183
ENSG00000165794|ENSG00000188153|(HuRI)|32296183
ENSG00000165794|ENSG00000188822|(HuRI)|32296183
ENSG00000165794|ENSG00000198133|(HuRI)|32296183
ENSG00000165794|ENSG00000198523|(HuRI)|32296183
ENSG00000165794|ENSG00000204421|(HuRI)|32296183
ENSG00000165794|ENSG00000204979|(HuRI)|32296183
ENSG00000165794|ENSG00000240583|(HuRI)|32296183
ENSG00000165802|ENSG00000166946|(HuRI)|32296183
ENSG00000165802|ENSG00000167110|(HuRI)|32296183
ENSG00000165802|ENSG00000176903|(HuRI)|32296183
ENSG00000165802|ENSG00000183323|(HuRI)|32296183
ENSG00000165802|ENSG00000197978|(HuRI)|32296183
ENSG00000165802|ENSG00000198668|(HuRI)|32296183
ENSG00000165802|ENSG00000274211|(HuRI)|32296183
ENSG00000165805|ENSG00000167110|(HuRI)|32296183
ENSG00000165806|ENSG00000185247|(HuRI)|32296183
ENSG00000165806|ENSG00000196290|(HuRI)|32296183
ENSG00000165810|ENSG00000171135|(HuRI)|32296183
ENSG00000165810|ENSG00000171840|(HuRI)|32296183
ENSG00000165810|ENSG00000177519|(HuRI)|32296183
ENSG00000165810|ENSG00000181092|(HuRI)|32296183
ENSG00000165810|ENSG00000181562|(HuRI)|32296183
ENSG00000165810|ENSG00000182544|(HuRI)|32296183
ENSG00000165810|ENSG00000196329|(HuRI)|32296183
ENSG00000165810|ENSG00000204070|(HuRI)|32296183
ENSG00000165810|ENSG00000205808|(HuRI)|32296183
ENSG00000165810|ENSG00000232810|(HuRI)|32296183
ENSG00000165810|ENSG00000256235|(HuRI)|32296183
ENSG00000165828|ENSG00000173110|(HuRI)|32296183
ENSG00000165828|ENSG00000174007|(HuRI)|32296183
ENSG00000165828|ENSG00000179010|(HuRI)|32296183
ENSG00000165828|ENSG00000185567|(HuRI)|32296183
ENSG00000165828|ENSG00000188021|(HuRI)|32296183
ENSG00000165828|ENSG00000197860|(HuRI)|32296183
ENSG00000165828|ENSG00000198363|(HuRI)|32296183
ENSG00000165863|ENSG00000167522|(HuRI)|32296183
ENSG00000165863|ENSG00000179455|(HuRI)|32296183
ENSG00000165863|ENSG00000213654|(HuRI)|32296183
ENSG00000165886|ENSG00000175104|(HuRI)|32296183
ENSG00000165886|ENSG00000178988|(HuRI)|32296183
ENSG00000165886|ENSG00000179010|(HuRI)|32296183
ENSG00000165886|ENSG00000198373|(HuRI)|32296183
ENSG00000165886|ENSG00000204308|(HuRI)|32296183
ENSG00000165886|ENSG00000204599|(HuRI)|32296183
ENSG00000165887|ENSG00000215271|(HuRI)|32296183
ENSG00000165898|ENSG00000181852|(HuRI)|32296183
ENSG00000165912|ENSG00000165912|(HuRI)|32296183
ENSG00000165912|ENSG00000221864|(HuRI)|32296183
ENSG00000165914|ENSG00000167994|(HuRI)|32296183
ENSG00000165916|ENSG00000165916|(HuRI)|32296183
ENSG00000165916|ENSG00000223572|(HuRI)|32296183
ENSG00000165916|ENSG00000237289|(HuRI)|32296183
ENSG00000165943|ENSG00000188021|(HuRI)|32296183
ENSG00000165949|ENSG00000224916|(HuRI)|32296183
ENSG00000165949|ENSG00000267467|(HuRI)|32296183
ENSG00000165995|ENSG00000168517|(HuRI)|32296183
ENSG00000165995|ENSG00000175029|(HuRI)|32296183
ENSG00000165996|ENSG00000166569|(HuRI)|32296183
ENSG00000166002|ENSG00000166145|(HuRI)|32296183
ENSG00000166002|ENSG00000166257|(HuRI)|32296183
ENSG00000166002|ENSG00000166569|(HuRI)|32296183
ENSG00000166002|ENSG00000167633|(HuRI)|32296183
ENSG00000166002|ENSG00000169605|(HuRI)|32296183
ENSG00000166002|ENSG00000174132|(HuRI)|32296183
ENSG00000166002|ENSG00000175489|(HuRI)|32296183
ENSG00000166002|ENSG00000175514|(HuRI)|32296183
ENSG00000166002|ENSG00000177042|(HuRI)|32296183
ENSG00000166002|ENSG00000178826|(HuRI)|32296183
ENSG00000166002|ENSG00000180871|(HuRI)|32296183
ENSG00000166002|ENSG00000181392|(HuRI)|32296183
ENSG00000166002|ENSG00000185499|(HuRI)|32296183
ENSG00000166002|ENSG00000213593|(HuRI)|32296183
ENSG00000166002|ENSG00000239779|(HuRI)|32296183
ENSG00000166002|ENSG00000256235|(HuRI)|32296183
ENSG00000166012|ENSG00000166012|(HuRI)|32296183
ENSG00000166012|ENSG00000177551|(HuRI)|32296183
ENSG00000166037|ENSG00000170421|(HuRI)|32296183
ENSG00000166037|ENSG00000170442|(HuRI)|32296183
ENSG00000166037|ENSG00000170454|(HuRI)|32296183
ENSG00000166037|ENSG00000170477|(HuRI)|32296183
ENSG00000166037|ENSG00000170523|(HuRI)|32296183
ENSG00000166037|ENSG00000171953|(HuRI)|32296183
ENSG00000166037|ENSG00000175137|(HuRI)|32296183
ENSG00000166037|ENSG00000178395|(HuRI)|32296183
ENSG00000166037|ENSG00000179562|(HuRI)|32296183
ENSG00000166037|ENSG00000182923|(HuRI)|32296183
ENSG00000166037|ENSG00000183305|(HuRI)|32296183
ENSG00000166037|ENSG00000187189|(HuRI)|32296183
ENSG00000166037|ENSG00000189431|(HuRI)|32296183
ENSG00000166037|ENSG00000204536|(HuRI)|32296183
ENSG00000166037|ENSG00000205002|(HuRI)|32296183
ENSG00000166037|ENSG00000268606|(HuRI)|32296183
ENSG00000166046|ENSG00000183785|(HuRI)|32296183
ENSG00000166046|ENSG00000185359|(HuRI)|32296183
ENSG00000166068|ENSG00000168237|(HuRI)|32296183
ENSG00000166068|ENSG00000168517|(HuRI)|32296183
ENSG00000166068|ENSG00000168887|(HuRI)|32296183
ENSG00000166068|ENSG00000171847|(HuRI)|32296183
ENSG00000166068|ENSG00000172349|(HuRI)|32296183
ENSG00000166068|ENSG00000173212|(HuRI)|32296183
ENSG00000166068|ENSG00000173480|(HuRI)|32296183
ENSG00000166068|ENSG00000174791|(HuRI)|32296183
ENSG00000166068|ENSG00000175213|(HuRI)|32296183
ENSG00000166068|ENSG00000178395|(HuRI)|32296183
ENSG00000166068|ENSG00000197343|(HuRI)|32296183
ENSG00000166068|ENSG00000198466|(HuRI)|32296183
ENSG00000166068|ENSG00000240583|(HuRI)|32296183
ENSG00000166069|ENSG00000168899|(HuRI)|32296183
ENSG00000166069|ENSG00000231887|(HuRI)|32296183
ENSG00000166091|ENSG00000166169|(HuRI)|32296183
ENSG00000166091|ENSG00000166569|(HuRI)|32296183
ENSG00000166091|ENSG00000166743|(HuRI)|32296183
ENSG00000166091|ENSG00000167081|(HuRI)|32296183
ENSG00000166091|ENSG00000167107|(HuRI)|32296183
ENSG00000166091|ENSG00000167653|(HuRI)|32296183
ENSG00000166091|ENSG00000168079|(HuRI)|32296183
ENSG00000166091|ENSG00000168958|(HuRI)|32296183
ENSG00000166091|ENSG00000169084|(HuRI)|32296183
ENSG00000166091|ENSG00000169410|(HuRI)|32296183
ENSG00000166091|ENSG00000169562|(HuRI)|32296183
ENSG00000166091|ENSG00000169599|(HuRI)|32296183
ENSG00000166091|ENSG00000170509|(HuRI)|32296183
ENSG00000166091|ENSG00000171135|(HuRI)|32296183
ENSG00000166091|ENSG00000172568|(HuRI)|32296183
ENSG00000166091|ENSG00000176171|(HuRI)|32296183
ENSG00000166091|ENSG00000176946|(HuRI)|32296183
ENSG00000166091|ENSG00000177042|(HuRI)|32296183
ENSG00000166091|ENSG00000178826|(HuRI)|32296183
ENSG00000166091|ENSG00000178952|(HuRI)|32296183
ENSG00000166091|ENSG00000180398|(HuRI)|32296183
ENSG00000166091|ENSG00000181885|(HuRI)|32296183
ENSG00000166091|ENSG00000183019|(HuRI)|32296183
ENSG00000166091|ENSG00000184584|(HuRI)|32296183
ENSG00000166091|ENSG00000197712|(HuRI)|32296183
ENSG00000166091|ENSG00000213921|(HuRI)|32296183
ENSG00000166091|ENSG00000242019|(HuRI)|32296183
ENSG00000166091|ENSG00000256812|(HuRI)|32296183
ENSG00000166091|ENSG00000278619|(HuRI)|32296183
ENSG00000166130|ENSG00000170128|(HuRI)|32296183
ENSG00000166135|ENSG00000170209|(HuRI)|32296183
ENSG00000166135|ENSG00000183475|(HuRI)|32296183
ENSG00000166135|ENSG00000186352|(HuRI)|32296183
ENSG00000166145|ENSG00000168899|(HuRI)|32296183
ENSG00000166145|ENSG00000172005|(HuRI)|32296183
ENSG00000166145|ENSG00000172243|(HuRI)|32296183
ENSG00000166145|ENSG00000173467|(HuRI)|32296183
ENSG00000166145|ENSG00000188021|(HuRI)|32296183
ENSG00000166145|ENSG00000196937|(HuRI)|32296183
ENSG00000166145|ENSG00000221880|(HuRI)|32296183
ENSG00000166147|ENSG00000185359|(HuRI)|32296183
ENSG00000166147|ENSG00000197860|(HuRI)|32296183
ENSG00000166147|ENSG00000239857|(HuRI)|32296183
ENSG00000166164|ENSG00000175895|(HuRI)|32296183
ENSG00000166167|ENSG00000168646|(HuRI)|32296183
ENSG00000166167|ENSG00000204131|(HuRI)|32296183
ENSG00000166169|ENSG00000166946|(HuRI)|32296183
ENSG00000166169|ENSG00000171345|(HuRI)|32296183
ENSG00000166169|ENSG00000171444|(HuRI)|32296183
ENSG00000166169|ENSG00000171446|(HuRI)|32296183
ENSG00000166169|ENSG00000173530|(HuRI)|32296183
ENSG00000166169|ENSG00000183305|(HuRI)|32296183
ENSG00000166169|ENSG00000186832|(HuRI)|32296183
ENSG00000166169|ENSG00000197978|(HuRI)|32296183
ENSG00000166169|ENSG00000213401|(HuRI)|32296183
ENSG00000166169|ENSG00000268606|(HuRI)|32296183
ENSG00000166170|ENSG00000175084|(HuRI)|32296183
ENSG00000166170|ENSG00000204713|(HuRI)|32296183
ENSG00000166170|ENSG00000241598|(HuRI)|32296183
ENSG00000166171|ENSG00000183207|(HuRI)|32296183
ENSG00000166183|ENSG00000188011|(HuRI)|32296183
ENSG00000166188|ENSG00000183092|(HuRI)|32296183
ENSG00000166188|ENSG00000187766|(HuRI)|32296183
ENSG00000166188|ENSG00000188155|(HuRI)|32296183
ENSG00000166188|ENSG00000188730|(HuRI)|32296183
ENSG00000166188|ENSG00000196155|(HuRI)|32296183
ENSG00000166188|ENSG00000197191|(HuRI)|32296183
ENSG00000166188|ENSG00000204889|(HuRI)|32296183
ENSG00000166188|ENSG00000221837|(HuRI)|32296183
ENSG00000166188|ENSG00000240432|(HuRI)|32296183
ENSG00000166188|ENSG00000264343|(HuRI)|32296183
ENSG00000166188|ENSG00000271383|(HuRI)|32296183
ENSG00000166200|ENSG00000169727|(HuRI)|32296183
ENSG00000166224|ENSG00000170310|(HuRI)|32296183
ENSG00000166224|ENSG00000182545|(HuRI)|32296183
ENSG00000166224|ENSG00000182685|(HuRI)|32296183
ENSG00000166224|ENSG00000184349|(HuRI)|32296183
ENSG00000166224|ENSG00000184811|(HuRI)|32296183
ENSG00000166224|ENSG00000198060|(HuRI)|32296183
ENSG00000166224|ENSG00000198471|(HuRI)|32296183
ENSG00000166224|ENSG00000198794|(HuRI)|32296183
ENSG00000166224|ENSG00000203805|(HuRI)|32296183
ENSG00000166224|ENSG00000214063|(HuRI)|32296183
ENSG00000166224|ENSG00000215712|(HuRI)|32296183
ENSG00000166224|ENSG00000276070|(HuRI)|32296183
ENSG00000166225|ENSG00000250506|(HuRI)|32296183
ENSG00000166226|ENSG00000173465|(HuRI)|32296183
ENSG00000166228|ENSG00000166228|(HuRI)|32296183
ENSG00000166228|ENSG00000197256|(HuRI)|32296183
ENSG00000166228|ENSG00000275410|(HuRI)|32296183
ENSG00000166257|ENSG00000166900|(HuRI)|32296183
ENSG00000166257|ENSG00000168701|(HuRI)|32296183
ENSG00000166257|ENSG00000169896|(HuRI)|32296183
ENSG00000166257|ENSG00000169964|(HuRI)|32296183
ENSG00000166257|ENSG00000170310|(HuRI)|32296183
ENSG00000166257|ENSG00000171224|(HuRI)|32296183
ENSG00000166257|ENSG00000171517|(HuRI)|32296183
ENSG00000166257|ENSG00000171840|(HuRI)|32296183
ENSG00000166257|ENSG00000171928|(HuRI)|32296183
ENSG00000166257|ENSG00000173250|(HuRI)|32296183
ENSG00000166257|ENSG00000173409|(HuRI)|32296183
ENSG00000166257|ENSG00000174851|(HuRI)|32296183
ENSG00000166257|ENSG00000176087|(HuRI)|32296183
ENSG00000166257|ENSG00000176171|(HuRI)|32296183
ENSG00000166257|ENSG00000176797|(HuRI)|32296183
ENSG00000166257|ENSG00000177243|(HuRI)|32296183
ENSG00000166257|ENSG00000181092|(HuRI)|32296183
ENSG00000166257|ENSG00000182544|(HuRI)|32296183
ENSG00000166257|ENSG00000182685|(HuRI)|32296183
ENSG00000166257|ENSG00000184210|(HuRI)|32296183
ENSG00000166257|ENSG00000184811|(HuRI)|32296183
ENSG00000166257|ENSG00000185883|(HuRI)|32296183
ENSG00000166257|ENSG00000186007|(HuRI)|32296183
ENSG00000166257|ENSG00000186106|(HuRI)|32296183
ENSG00000166257|ENSG00000186115|(HuRI)|32296183
ENSG00000166257|ENSG00000187010|(HuRI)|32296183
ENSG00000166257|ENSG00000188001|(HuRI)|32296183
ENSG00000166257|ENSG00000188167|(HuRI)|32296183
ENSG00000166257|ENSG00000188735|(HuRI)|32296183
ENSG00000166257|ENSG00000189077|(HuRI)|32296183
ENSG00000166257|ENSG00000196329|(HuRI)|32296183
ENSG00000166257|ENSG00000196937|(HuRI)|32296183
ENSG00000166257|ENSG00000198326|(HuRI)|32296183
ENSG00000166257|ENSG00000198818|(HuRI)|32296183
ENSG00000166257|ENSG00000204979|(HuRI)|32296183
ENSG00000166257|ENSG00000205279|(HuRI)|32296183
ENSG00000166257|ENSG00000211456|(HuRI)|32296183
ENSG00000166257|ENSG00000213203|(HuRI)|32296183
ENSG00000166257|ENSG00000213996|(HuRI)|32296183
ENSG00000166257|ENSG00000214253|(HuRI)|32296183
ENSG00000166257|ENSG00000220205|(HuRI)|32296183
ENSG00000166257|ENSG00000235169|(HuRI)|32296183
ENSG00000166257|ENSG00000240045|(HuRI)|32296183
ENSG00000166257|ENSG00000265354|(HuRI)|32296183
ENSG00000166257|ENSG00000267228|(HuRI)|32296183
ENSG00000166261|ENSG00000171444|(HuRI)|32296183
ENSG00000166261|ENSG00000183621|(HuRI)|32296183
ENSG00000166261|ENSG00000196150|(HuRI)|32296183
ENSG00000166261|ENSG00000204889|(HuRI)|32296183
ENSG00000166272|ENSG00000204427|(HuRI)|32296183
ENSG00000166278|ENSG00000166562|(HuRI)|32296183
ENSG00000166278|ENSG00000185499|(HuRI)|32296183
ENSG00000166289|ENSG00000168497|(HuRI)|32296183
ENSG00000166289|ENSG00000198945|(HuRI)|32296183
ENSG00000166292|ENSG00000166448|(HuRI)|32296183
ENSG00000166292|ENSG00000170509|(HuRI)|32296183
ENSG00000166292|ENSG00000171135|(HuRI)|32296183
ENSG00000166292|ENSG00000172568|(HuRI)|32296183
ENSG00000166292|ENSG00000175514|(HuRI)|32296183
ENSG00000166292|ENSG00000176155|(HuRI)|32296183
ENSG00000166292|ENSG00000177042|(HuRI)|32296183
ENSG00000166292|ENSG00000181885|(HuRI)|32296183
ENSG00000166292|ENSG00000184584|(HuRI)|32296183
ENSG00000166292|ENSG00000197753|(HuRI)|32296183
ENSG00000166292|ENSG00000215717|(HuRI)|32296183
ENSG00000166313|ENSG00000172977|(HuRI)|32296183
ENSG00000166317|ENSG00000167110|(HuRI)|32296183
ENSG00000166317|ENSG00000248746|(HuRI)|32296183
ENSG00000166323|ENSG00000198668|(HuRI)|32296183
ENSG00000166326|ENSG00000171160|(HuRI)|32296183
ENSG00000166326|ENSG00000204613|(HuRI)|32296183
ENSG00000166333|ENSG00000169756|(HuRI)|32296183
ENSG00000166333|ENSG00000197702|(HuRI)|32296183
ENSG00000166343|ENSG00000166407|(HuRI)|32296183
ENSG00000166343|ENSG00000171847|(HuRI)|32296183
ENSG00000166343|ENSG00000175513|(HuRI)|32296183
ENSG00000166343|ENSG00000178585|(HuRI)|32296183
ENSG00000166343|ENSG00000178996|(HuRI)|32296183
ENSG00000166343|ENSG00000187726|(HuRI)|32296183
ENSG00000166343|ENSG00000197256|(HuRI)|32296183
ENSG00000166343|ENSG00000260220|(HuRI)|32296183
ENSG00000166348|ENSG00000166831|(HuRI)|32296183
